mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_n_iter_no_change,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.7225050449371337,0.015958686473738222,0.006769704818725586,0.0009216335854940011,relu,20,"(3,)",0.001,100,10,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.001, 'max_iter': 100, 'n_iter_no_change': 10, 'solver': 'adam'}",0.9025712423693425,0.8418301054338144,0.9066270334336526,0.9139607606195276,0.9414992663662688,0.9012976816445212,0.03268925680114322,4478
1.7378326892852782,0.016977571394185504,0.006615877151489258,0.0009466429784105166,relu,20,"(3,)",0.001,100,20,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.001, 'max_iter': 100, 'n_iter_no_change': 20, 'solver': 'adam'}",0.91631053985949,0.8934516949881169,0.7581941714132785,0.9341685239026999,0.9141177418910581,0.8832485344109287,0.06384598295129618,5456
1.7246878147125244,0.011982393023684899,0.0063632488250732425,0.0018703246915331945,relu,20,"(3,)",0.001,100,30,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.001, 'max_iter': 100, 'n_iter_no_change': 30, 'solver': 'adam'}",0.9281598607822575,0.919776298637024,0.9038859099333845,0.928614674549024,0.9422780267589952,0.9245429541321369,0.012598636446752654,3537
1.7380234241485595,0.017202281965254123,0.00586543083190918,0.00012784044229401415,relu,20,"(3,)",0.001,100,50,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.001, 'max_iter': 100, 'n_iter_no_change': 50, 'solver': 'adam'}",0.9089070369883668,0.8654730656335093,0.9058642991965499,0.9137312583686878,0.9248860604175791,0.9037723441209387,0.020211605915354196,4356
3.5116541385650635,0.06848173183436976,0.006019687652587891,5.1613079558314545e-06,relu,20,"(3,)",0.001,200,10,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.001, 'max_iter': 200, 'n_iter_no_change': 10, 'solver': 'adam'}",0.9458329792432297,0.9489347909765583,0.9488638134299319,0.8490165519317735,0.9656231186114902,0.9316542508385967,0.04190154104470198,3191
3.5443117141723635,0.09350142686123333,0.006369161605834961,0.0008334258202591121,relu,20,"(3,)",0.001,200,20,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.001, 'max_iter': 200, 'n_iter_no_change': 20, 'solver': 'adam'}",0.9510057454959217,0.9516472425290227,0.9299599574888016,0.950758357297535,0.9595135454008569,0.9485769696424275,0.009861904589831053,1967
3.494665765762329,0.01182889966956648,0.005514383316040039,0.0007591376201699374,relu,20,"(3,)",0.001,200,30,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.001, 'max_iter': 200, 'n_iter_no_change': 30, 'solver': 'adam'}",0.885010780210102,0.92070826183783,0.8934190542191401,0.9568446373717142,0.9825984557613799,0.9277162378800332,0.03717441632789406,3386
3.4407706260681152,0.03615046782583511,0.005513811111450195,0.0007593385476830519,relu,20,"(3,)",0.001,200,50,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.001, 'max_iter': 200, 'n_iter_no_change': 50, 'solver': 'adam'}",0.9476268382352774,0.9466193669128188,0.9455072448260416,0.9415588012408456,0.9686991792934068,0.9500022861016781,0.009572445272677548,1833
5.146359968185425,0.03611238949743077,0.00601348876953125,6.882992010408833e-06,relu,20,"(3,)",0.001,300,10,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam'}",0.8194718668282258,0.963145440202168,0.9666248863698412,0.9651876386027244,0.9619213673906042,0.9352702398787127,0.05792190810887142,2976
5.1592803478240965,0.039815124842017956,0.005914449691772461,0.0001274204000760363,relu,20,"(3,)",0.001,300,20,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 20, 'solver': 'adam'}",0.9598915263398042,0.9549131771028622,0.9690010015733653,0.902587758005355,0.969163728984816,0.9511114384012405,0.02486769947674959,1745
