mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_max_iter,param_momentum,param_n_iter_no_change,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.7835968017578123,0.281690961302617,0.009562349319458008,0.0013688088460042617,relu,32,"(3,)",adaptive,0.001,200,0.9,20,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.9, 'n_iter_no_change': 20, 'solver': 'sgd'}",0.6220189259914578,0.8332118337334328,0.7053150832792253,0.8431792370431686,0.8489550881339811,0.7705360336362531,0.09128629980014237,3692
4.1669690132141115,0.17390194307193285,0.009926652908325196,0.0012573430277085342,relu,32,"(3,)",adaptive,0.001,200,0.9,50,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.9, 'n_iter_no_change': 50, 'solver': 'sgd'}",0.6180343636931213,0.8978782871731354,0.9200940963629642,0.7691283653130311,0.8884905794842488,0.8187251384053,0.11326493748902754,3070
6.2154758930206295,0.24456424166967686,0.009969568252563477,0.0014769446682399003,relu,32,"(3,)",adaptive,0.001,300,0.8,10,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.8, 'n_iter_no_change': 10, 'solver': 'sgd'}",0.9202156276751632,0.8787361925339752,0.5982192990672183,0.5756332996104047,0.9016407122272107,0.7748890262227943,0.15419797795469103,3641
6.412737512588501,0.3474857377632981,0.01199655532836914,0.0014454749656294642,relu,32,"(3,)",adaptive,0.001,300,0.8,20,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.8, 'n_iter_no_change': 20, 'solver': 'sgd'}",0.6534271732649118,0.8664664669641231,0.8923188992965303,0.8923147272389872,0.6936623798416708,0.7996379293212446,0.10416641184699948,3318
6.388116121292114,0.23736253841091937,0.008904123306274414,0.0005999300436530806,relu,32,"(3,)",adaptive,0.001,300,0.8,50,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.8, 'n_iter_no_change': 50, 'solver': 'sgd'}",0.8737691788607729,0.7571152743041013,0.846465046562675,0.6739131349640564,0.9323788940409202,0.8167283057465051,0.09106358224474083,3091
6.287832260131836,0.23528495107780745,0.009836626052856446,0.000710105703877954,relu,32,"(3,)",adaptive,0.001,300,0.9,10,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.9, 'n_iter_no_change': 10, 'solver': 'sgd'}",0.8974873799655873,0.8257953342895687,0.9283136589365534,0.9457549435338944,0.9600550678506289,0.9114812769152467,0.047655716109025775,1344
6.494665098190308,0.2961936527877743,0.011466073989868163,0.0020851737779896554,relu,32,"(3,)",adaptive,0.001,300,0.9,20,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.9, 'n_iter_no_change': 20, 'solver': 'sgd'}",0.9432894466070102,0.6972376053786007,0.937515552240719,0.8910107806381021,0.7923273743667515,0.8522761518462367,0.0945307923192735,2531
6.502907752990723,0.2870551044115238,0.009820795059204102,0.0015345500022243704,relu,32,"(3,)",adaptive,0.001,300,0.9,50,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'momentum': 0.9, 'n_iter_no_change': 50, 'solver': 'sgd'}",0.8844603181423463,0.9254872752155202,0.8995150739588362,0.9179172934488115,0.9315877507135417,0.9117935422958112,0.01740514443301407,1330
1.0851058483123779,0.04780198992087909,0.010330724716186523,0.0017490434113546064,relu,32,"(3,)",adaptive,0.01,50,0.8,10,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 50, 'momentum': 0.8, 'n_iter_no_change': 10, 'solver': 'sgd'}",0.9247062410096534,0.9244512210174413,0.9270428659418715,0.8967132927181014,0.9159315275490963,0.9177690296472327,0.011184820912327443,1208
1.1810528755187988,0.05490859906387321,0.009678888320922851,0.0012346186944063031,relu,32,"(3,)",adaptive,0.01,50,0.8,20,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 50, 'momentum': 0.8, 'n_iter_no_change': 20, 'solver': 'sgd'}",0.8833061650728231,0.8747481911113858,0.9145294185784231,0.9320691812840748,0.9506349041157521,0.9110575720324917,0.028665025336543817,1349
